"HITID","Food","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"2WTNFSVGULF3AJRWYJ71NS3N0W18MP","black bean","A1K9WP8Q74E9G2","Meat and Protein","A2HM35CWB7IIFM","Vegetables","No","no_agreement","Tue Sep 11 18:35:26 UTC 2012"
"231UNU8LZ6R71U4R1448R3VE95AK4P","milk and cereals","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2V3P1XE33NYC3","Dairy","No","no_agreement","Tue Sep 11 18:21:31 UTC 2012"
"2JNL8I9NZW6HFD5O60HWFT86BPCLV5","nuts","A2UFD1I8ZO1V4G","Grains","A2HM35CWB7IIFM","Meat and Protein","No","no_agreement","Tue Sep 11 18:35:00 UTC 2012"
"2QHJMJUNU8LZ756081I9GD8J54X1HQ","breakfast was small piece of ham and potatoes","A2HM35CWB7IIFM","Meat and Protein","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:15:24 UTC 2012"
"2Y0T3HVWAVKI7GMJIYS7AZ99SQPNFM","green apple","A2UFD1I8ZO1V4G","Fruits","A53VNQRRFQ785","Vegetables","No","no_agreement","Tue Sep 11 17:59:07 UTC 2012"
"2359U8P9Y38TXAWIVOLYQM0JVJYGXX","vegetarian burrito","A2HAIY6HUOISQY","Fast-foods","A2HM35CWB7IIFM","Vegetables","No","no_agreement","Tue Sep 11 17:40:15 UTC 2012"
"23T3Q39Z0B6UU25TWAMS1VRKIYEWLQ","sunflower seeds","A2HM35CWB7IIFM","Fat, Oil and Sweets","A2HAIY6HUOISQY","Meat and Protein","No","no_agreement","Tue Sep 11 17:30:21 UTC 2012"
"24SB6BFMFFOYZWS1LF6DOESC20GKX5","egg","A2V3P1XE33NYC3","Dairy","A1IV0802ICNA0A","Meat and Protein","No","no_agreement","Tue Sep 11 17:32:44 UTC 2012"
"29UGW40SPW1IO0GGQMVJBNAB8KX0DC","toast with butter","A3NU1SQPI1NXY4","Cereal Grains and Pasta","A2V3P1XE33NYC3","Grains","No","no_agreement","Tue Sep 11 18:07:23 UTC 2012"
"2SLQ39Z0B6UTPKS46RJT3RKGR5AMXB","2 eggs","A53VNQRRFQ785","Dairy","A2HM35CWB7IIFM","Meat and Protein","No","no_agreement","Tue Sep 11 17:46:40 UTC 2012"
"2BI0OQKKA4IITMR2MYX88EW0E9PZZ1","basmati rice and yogurt","A2UFD1I8ZO1V4G","Cereal Grains and Pasta","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:25:50 UTC 2012"
"2U7GFL6VCPWZA5MDOEFV9S7SPCVM7G","lamb chop salads sesame seeds olive oil cranberry celery  juice cabbage","A2HM35CWB7IIFM","Meat and Protein","A2ELWPBL46UA0E","Unknown","No","no_agreement","Tue Sep 11 18:48:31 UTC 2012"
"2DKDIPDOBDDP93IWCQ4DGXMB5ZMB0H","vegetarian burrito","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2UFD1I8ZO1V4G","Vegetables","No","no_agreement","Tue Sep 11 17:59:27 UTC 2012"
"294EZZ2MIKMNA87P1UU81WWXKCAO7X","2 butter toast","A3NU1SQPI1NXY4","Fat, Oil and Sweets","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:19:40 UTC 2012"
"2YVM25L8I9NZXKGER2FECQW7VHPISK","tortilla soup: tomatoes","A2HM35CWB7IIFM","Grains","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:44:05 UTC 2012"
"2NAK9RJ85OZI0SGM26GMWOQ5G587VJ","sirloin taco","A2HAIY6HUOISQY","Fast-foods","A2UFD1I8ZO1V4G","Meat and Protein","No","no_agreement","Tue Sep 11 18:01:59 UTC 2012"
"24SB6BFMFFOYZWS1LF6DOESC20EXKG","margarita pizza","A3NU1SQPI1NXY4","Cereal Grains and Pasta","A2HM35CWB7IIFM","Fast-foods","No","no_agreement","Tue Sep 11 17:59:26 UTC 2012"
"2WW4EGDHDM25MMH9FVN6PEZ6QNNCM0","Pumpkin seeds","A2HM35CWB7IIFM","Fat, Oil and Sweets","A2UFD1I8ZO1V4G","Fruits","No","no_agreement","Tue Sep 11 18:40:48 UTC 2012"
"2ECYT3DHJHP4CRCK80P8ZSX9ZCZ1UR","bread","A6WUFL0T08JBZ","Cereal Grains and Pasta","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 17:35:05 UTC 2012"
"2PT727M0IGFKIR06QBJVN4VIQ3HZEW","Pabellon","A2HM35CWB7IIFM","Grains","A2UFD1I8ZO1V4G","Vegetables","No","no_agreement","Tue Sep 11 18:34:48 UTC 2012"
"2D15OPB0YVGZ9CLW335PHU314GDZ7A","guacamole","A2HM35CWB7IIFM","Fat, Oil and Sweets","A1K9WP8Q74E9G2","Vegetables","No","no_agreement","Tue Sep 11 17:56:06 UTC 2012"
"2NVG67D1X3V0GYZCGGTJM1M7RT3IBJ","taco arrachera","A2HAIY6HUOISQY","Fast-foods","A2HM35CWB7IIFM","Meat and Protein","No","no_agreement","Tue Sep 11 17:39:25 UTC 2012"
"20QEBDPGFL6VD3VZ1NED4IOV31QI3S","vegetarian","A2HAIY6HUOISQY","Unknown","A1IV0802ICNA0A","Vegetables","No","no_agreement","Tue Sep 11 18:06:40 UTC 2012"
"2X2PEIB9BAWLT0WPI1MX2D3MV0A1YP","orange juice","A53VNQRRFQ785","Beverages","A6WUFL0T08JBZ","Fruits","No","no_agreement","Tue Sep 11 18:38:33 UTC 2012"
"2LX0OHOVR14IYYN2D5THMCWA86M56B","lentils with vegetarian chorizo","A2HAIY6HUOISQY","Fast-foods","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:05:55 UTC 2012"
"2UY67D1X3V0FLEBOCYAE9M7PMTSCJW","Red beens","A1K9WP8Q74E9G2","Meat and Protein","A53VNQRRFQ785","Vegetables","No","no_agreement","Tue Sep 11 17:39:02 UTC 2012"
"27G2RCJK63ZVFHGRSGLIIQ9JNEA7WT","arrachera taco","A2HAIY6HUOISQY","Fast-foods","A2UFD1I8ZO1V4G","Meat and Protein","No","no_agreement","Tue Sep 11 17:48:57 UTC 2012"
"2DKGTP9RA7S5X0061UJON70JOQ2RWA","platano","A2HM35CWB7IIFM","Fruits","A2UFD1I8ZO1V4G","Fruits","Yes","Fruits","Tue Sep 11 18:43:50 UTC 2012"
"2MX3Q0JG5TYMOQVY300FHSSSJ6KJFE","spaghetti with tomato soup and parmesano cheese","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2UFD1I8ZO1V4G","Cereal Grains and Pasta","Yes","Cereal Grains and Pasta","Tue Sep 11 18:38:16 UTC 2012"
"27D66RLPHIT3I9VANG96ANJQ4AQG8Q","pepper","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:35:57 UTC 2012"
"21UJ011K274J8NJQO2S8V46UZOVBDA","tortilla wraps","A2HAIY6HUOISQY","Grains","A2UFD1I8ZO1V4G","Grains","Yes","Grains","Tue Sep 11 18:40:14 UTC 2012"
"2SOBFMFFOYYIUFSJ797E0C0RZ58ZML","protein shake","A2HM35CWB7IIFM","Meat and Protein","A2UFD1I8ZO1V4G","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:39:04 UTC 2012"
"2T6K2JE1M7PKLNKRO2FZIC04N8FWPO","panacota","A2BERTY629PZDT","Fat, Oil and Sweets","A2HM35CWB7IIFM","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:52:30 UTC 2012"
"2V9SQV66RLPHJ72HNS1VSI62PS95D3","Cucumber potatoe soup with brocolly calamaaaaaary","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:42:24 UTC 2012"
"2N9LPHIT3HVWB9JIYYEJY21748SBJO","michelada","A2HM35CWB7IIFM","Beverages","A3NU1SQPI1NXY4","Beverages","Yes","Beverages","Tue Sep 11 18:43:30 UTC 2012"
"25LW5XH0JPPSJGJY6LCSX75KNVPFLC","guacamole and tortillas","A2HAIY6HUOISQY","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:43:41 UTC 2012"
"2GDXX2Q45UUKR2XGFEN1VS8OI9KAS8","vegetarian burrito","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:41:21 UTC 2012"
"2BGT3DHJHP4BERJGWUZR0X9X5PLV2Q","tomato","A2UFD1I8ZO1V4G","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:38:59 UTC 2012"
"2C6K5UFJ51Y7RSNZ7UHS9CSTOXY8B1","tomatoe and pasta soup","A2BERTY629PZDT","Cereal Grains and Pasta","A2HM35CWB7IIFM","Cereal Grains and Pasta","Yes","Cereal Grains and Pasta","Tue Sep 11 19:03:04 UTC 2012"
"2B5U8LZ6R70G658854A33E7WU1CM6I","hearts of palm and green onions salad","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:43:19 UTC 2012"
"27GN5F3Q0JG5UCLN4SPBC9F9U1BGCW","protein shake","A2UFD1I8ZO1V4G","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:40:01 UTC 2012"
"2ZCB2YU98JHSUZA3DW6BR9IODSXBNS","spaghetti with mozzarella cheese","A2HM35CWB7IIFM","Cereal Grains and Pasta","A3NU1SQPI1NXY4","Cereal Grains and Pasta","Yes","Cereal Grains and Pasta","Tue Sep 11 18:43:26 UTC 2012"
"27QH88MQU6L5PPUCAXIX54AILOQBUK","Testing Tarde","A2HM35CWB7IIFM","Unknown","A2UFD1I8ZO1V4G","Unknown","Yes","Unknown ","Tue Sep 11 18:44:07 UTC 2012"
"24BBJ3MMDX5FQLM6UG8BHMDXQRGZD3","taco arrachera","A2ELWPBL46UA0E","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:48:38 UTC 2012"
"26AI2KYEPLSP8JJLE2NJBOAHSN8UO6","micheladas","A1K9WP8Q74E9G2","Beverages","A3NU1SQPI1NXY4","Beverages","Yes","Beverages","Tue Sep 11 18:41:08 UTC 2012"
"2BU26DG67D1X49ZFCW3OS2JE3VQ8FJ","manchego cheese","A2HAIY6HUOISQY","Dairy","A2HM35CWB7IIFM","Dairy","Yes","Dairy","Tue Sep 11 18:43:56 UTC 2012"
"2W151Y7QEOZFZ4R14OKMWFXRF1NGDW","spinach","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:43:39 UTC 2012"
"2Y4VHVKCJ011LG64B30KYW61AWN68E","sesame cookie","A1K9WP8Q74E9G2","Fat, Oil and Sweets","A2HM35CWB7IIFM","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:45:27 UTC 2012"
"2C6K5UFJ51Y7RSNZ7UHS9CSTOXYB84","tortilla wraps","A2BERTY629PZDT","Grains","A2HM35CWB7IIFM","Grains","Yes","Grains","Tue Sep 11 19:00:15 UTC 2012"
"2ZIOUQIHPCGJ3R11GZN55H0JRYB60R","arepa with cheese and plantain","A2BERTY629PZDT","Grains","A2HM35CWB7IIFM","Grains","Yes","Grains","Tue Sep 11 19:02:39 UTC 2012"
"2P0UB2YU98JHT7KBVHRFJJ9IQK2AMW","tortillas","A2BERTY629PZDT","Grains","A2HM35CWB7IIFM","Grains","Yes","Grains","Tue Sep 11 19:03:19 UTC 2012"
"2TRKSSZVXX2Q5JTUCMFYONIW3WB5NL","tortilla wraps","A2BERTY629PZDT","Grains","A2HAIY6HUOISQY","Grains","Yes","Grains","Tue Sep 11 19:02:26 UTC 2012"
"2QQD8J3VE7WST7MY4CUMKK8AVBDJZ1","milk","A53VNQRRFQ785","Beverages","A6WUFL0T08JBZ","Dairy","No","no_agreement","Tue Sep 11 17:39:02 UTC 2012"
"2ELV0FK0COK2KS0MZLBKHLRW8XHPIA","soja","A2HM35CWB7IIFM","Meat and Protein","A2HAIY6HUOISQY","Unknown","No","no_agreement","Tue Sep 11 18:11:28 UTC 2012"
"2SVDP8PJWKUDEMWM3ZH3HZ0B83C7IM","wild rice","A6WUFL0T08JBZ","Cereal Grains and Pasta","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:00:58 UTC 2012"
"283PHIT3HVWAWYH6UJAQA1721ISCKV","protein shake","A1K9WP8Q74E9G2","Beverages","A2ELWPBL46UA0E","Meat and Protein","No","no_agreement","Tue Sep 11 18:05:27 UTC 2012"
"28K4SMEZZ2MIL0M9M4G9638TY5G4LD","energy drink","A53VNQRRFQ785","Beverages","A3NU1SQPI1NXY4","Meat and Protein","No","no_agreement","Tue Sep 11 18:25:35 UTC 2012"
"2VG5COW0LGRZ4MBR7H363NUZYMA7YS","pop corn","A2HM35CWB7IIFM","Cereal Grains and Pasta","A1IV0802ICNA0A","Grains","No","no_agreement","Tue Sep 11 18:19:03 UTC 2012"
"292MT6YTWX4H4V1P3049HGI6KSA1WQ","taco al pastor","A2HM35CWB7IIFM","Meat and Protein","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:24:14 UTC 2012"
"2PG1THV8ER9Y97MKAIQSU5KFJ1KP2Z","French fries","A2HM35CWB7IIFM","Fast-foods","A53VNQRRFQ785","Vegetables","No","no_agreement","Tue Sep 11 18:34:51 UTC 2012"
"27WOZFYQS1CSU0NFPN4SCIC1G7VMJN","eggs","A53VNQRRFQ785","Dairy","A2HAIY6HUOISQY","Meat and Protein","No","no_agreement","Tue Sep 11 17:47:09 UTC 2012"
"2KR5SW6NG1FS41XNB7PF9FZS1UKWIC","caviar","A2HM35CWB7IIFM","Fat, Oil and Sweets","A2UFD1I8ZO1V4G","Meat and Protein","No","no_agreement","Tue Sep 11 18:02:21 UTC 2012"
"20BUHYW2GTP9SO6SXSD1E9YSQOPRMK","protein shake","A53VNQRRFQ785","Beverages","A2HM35CWB7IIFM","Meat and Protein","No","no_agreement","Tue Sep 11 18:15:47 UTC 2012"
"25KL92HECWA6YHXO4860KP5KZYCIJ4","Rold gold pretzels","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2UFD1I8ZO1V4G","Grains","No","no_agreement","Tue Sep 11 17:47:23 UTC 2012"
"2BQLZ6R70G5RAMC8BZMEFWSSVWGO8K","orange 2 peanut butter jam sandwich  water","A2HAIY6HUOISQY","Fast-foods","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:38:28 UTC 2012"
"2P7JWKUDD8XMCHP31VRBEUTO82MMB2","Pine nuts","A2HM35CWB7IIFM","Fat, Oil and Sweets","A2ELWPBL46UA0E","Meat and Protein","No","no_agreement","Tue Sep 11 18:00:05 UTC 2012"
"2OMJ79KQW618OI5UPB3DC5XCG26LJL","chupetas","A2HM35CWB7IIFM","Fat, Oil and Sweets","A2UFD1I8ZO1V4G","Unknown","No","no_agreement","Tue Sep 11 18:25:15 UTC 2012"
"2A30XULRGNTBKHLM5TWFX7N64TZR5U","Soy milk and black currants shake","A2HM35CWB7IIFM","Beverages","A2BERTY629PZDT","Dairy","No","no_agreement","Tue Sep 11 17:45:09 UTC 2012"
"2HFULRGNTBJ3N0CXXBG7V62KJKS7T3","burrito vegetariano","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2ELWPBL46UA0E","Vegetables","No","no_agreement","Tue Sep 11 18:48:14 UTC 2012"
"2H6HOVR14IXKPGK9UD5C4A6X57787F","protein shake","A2FCGEU5RTEWG8","Beverages","A2HM35CWB7IIFM","Meat and Protein","No","no_agreement","Tue Sep 11 17:48:07 UTC 2012"
"2T5HMVHVKCJ02FJ2Z0A7HKQW8AR465","Lents","A2HM35CWB7IIFM","Unknown","A2UFD1I8ZO1V4G","Vegetables","No","no_agreement","Tue Sep 11 17:47:27 UTC 2012"
"2QC8P9Y38TWWYW2SMU9M8JTAIWPIZP","rice","A2ELWPBL46UA0E","Cereal Grains and Pasta","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:05:53 UTC 2012"
"2FC98JHSTLB3MEEBB59OJJEJTNDRFD","butter","A53VNQRRFQ785","Dairy","A2UFD1I8ZO1V4G","Fat, Oil and Sweets","No","no_agreement","Tue Sep 11 18:31:27 UTC 2012"
"2UVP8PJWKUDD9BLBVMU970B6W278JM","tortilla wraps","A3NU1SQPI1NXY4","Fast-foods","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:02:12 UTC 2012"
"23WC1PC6SK9RKM4OREQEPMAARV71PV","pizza with bacon and corn","A1IV0802ICNA0A","Fast-foods","A2ELWPBL46UA0E","Meat and Protein","No","no_agreement","Tue Sep 11 17:41:07 UTC 2012"
"2PI6UFBNFSVGVZE311JWENG1H1M4IZ","avocado sandwich tea mint 3 oranges","A2HM35CWB7IIFM","Fruits","A2UFD1I8ZO1V4G","Vegetables","No","no_agreement","Tue Sep 11 18:22:47 UTC 2012"
"2JP4J79KQW619136MT6CL45XENCIK3","pabellon","A2UFD1I8ZO1V4G","Cereal Grains and Pasta","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 17:43:15 UTC 2012"
"28G0LWSBRI8IVP1YM5ZJPSTLDC4D1T","popcorn","A1K9WP8Q74E9G2","Fast-foods","A1IV0802ICNA0A","Grains","No","no_agreement","Tue Sep 11 18:17:48 UTC 2012"
"2YIJPPSI2KYEQZRPZ1BLU6WJ5XTKQ8","Rice and beans burger","A1KAXCLAH6UVMS","Fast-foods","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:03:54 UTC 2012"
"24192NJKM05BNXSU9UN2OTP9TJQAFP","egg","A53VNQRRFQ785","Dairy","A2FCGEU5RTEWG8","Meat and Protein","No","no_agreement","Tue Sep 11 17:50:24 UTC 2012"
"2GH2MIKMN9U8QNX30PNW5I3SW70RA0","tortilla wrap","A1IV0802ICNA0A","Fast-foods","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:24:50 UTC 2012"
"26QJVCNHMVHVLQI0TXB2F4J7BT9206","vegetarian sandwich","A2HM35CWB7IIFM","Grains","A2UFD1I8ZO1V4G","Vegetables","No","no_agreement","Tue Sep 11 18:29:45 UTC 2012"
"298V66RLPHIT4VUW2RBIE2NJSBKF73","kalamata olives","A2HM35CWB7IIFM","Fat, Oil and Sweets","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:19:45 UTC 2012"
"2J11LY58B727NEHG7G8D96YFU4XT8B","guacamole","A2HM35CWB7IIFM","Fat, Oil and Sweets","A2HAIY6HUOISQY","Vegetables","No","no_agreement","Tue Sep 11 18:44:08 UTC 2012"
"2FT49F9SSSHX2FIOFOK5P5F8LD6TXJ","pizza with corn","A3NU1SQPI1NXY4","Cereal Grains and Pasta","A2ELWPBL46UA0E","Unknown","No","no_agreement","Tue Sep 11 18:07:00 UTC 2012"
"248Q7Q67051QLQMRTYKQK1XMIRIXD4","picana","A2HM35CWB7IIFM","Meat and Protein","A2UFD1I8ZO1V4G","Unknown","No","no_agreement","Tue Sep 11 18:38:26 UTC 2012"
"2ADOK5UFJ51Y84DORBPQ01CSVV7A7L","olive oild bread","A2UFD1I8ZO1V4G","Fat, Oil and Sweets","A53VNQRRFQ785","Grains","No","no_agreement","Tue Sep 11 18:03:59 UTC 2012"
"2C73TVOK5UFJ6FX7IAFZNYQS3LB747","peanut butter","A2H321P1NSEW35","Unknown","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:05:12 UTC 2012"
"2Q2QW618N46UYTBDW1OCMTNDUWBNPO","cotufa","A2UFD1I8ZO1V4G","Grains","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:28:21 UTC 2012"
"2DYKCCVLL3CA4HLH2LH4K9NQWGFX7B","tofu and mushroom burgers","A2HM35CWB7IIFM","Meat and Protein","A2UFD1I8ZO1V4G","Vegetables","No","no_agreement","Tue Sep 11 17:47:48 UTC 2012"
"2W36VCPWZ9RNEAHONXJ70N3DVPDAPS","lentil soup with vegetables and vegetarian chorizo","A2ELWPBL46UA0E","Meat and Protein","A2HM35CWB7IIFM","Vegetables","No","no_agreement","Tue Sep 11 17:45:30 UTC 2012"
"2U6BDDP8PJWKVRC8PI23Y39Z2KP5GD","vegetarian burrito","A3NU1SQPI1NXY4","Fast-foods","A2HM35CWB7IIFM","Vegetables","No","no_agreement","Tue Sep 11 18:09:27 UTC 2012"
"2PQMQU6L5OBVDW0RPTVAQJF7I3JXEX","milk","A53VNQRRFQ785","Beverages","A2HM35CWB7IIFM","Dairy","No","no_agreement","Tue Sep 11 17:53:53 UTC 2012"
"2L0XKO2L92HEDA96PZPOKCF0EYOFEP","avocado","A2ELWPBL46UA0E","Fruits","A53VNQRRFQ785","Vegetables","No","no_agreement","Tue Sep 11 17:47:34 UTC 2012"
"26YFL6VCPWZ9S1CWAKM107SN5MC8NQ","avocado","A2HM35CWB7IIFM","Fruits","A2HAIY6HUOISQY","Vegetables","No","no_agreement","Tue Sep 11 18:30:21 UTC 2012"
"29UM6IAA2SEIV8T0SKHKSA4IK1QMMR","picana","A2HM35CWB7IIFM","Meat and Protein","A2UFD1I8ZO1V4G","Unknown","No","no_agreement","Tue Sep 11 18:38:19 UTC 2012"
"2JYTP9RA7S5WNF59QOFFF0JMJUSXSY","tortilla","A6WUFL0T08JBZ","Cereal Grains and Pasta","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:23:33 UTC 2012"
"2JP4J79KQW619136MT6CL45XENBIK2","arepa and cheese","A2HM35CWB7IIFM","Dairy","A2UFD1I8ZO1V4G","Grains","No","no_agreement","Tue Sep 11 18:40:40 UTC 2012"
"2Q2QW618N46UYTBDW1OCMTNDUWCNPP","protein shake","A53VNQRRFQ785","Beverages","A1IV0802ICNA0A","Dairy","No","no_agreement","Tue Sep 11 17:59:05 UTC 2012"
"2PI6UFBNFSVGVZE311JWENG1H1MI4D","Rice and beans burger","A2UFD1I8ZO1V4G","Cereal Grains and Pasta","A2HAIY6HUOISQY","Fast-foods","No","no_agreement","Tue Sep 11 18:29:40 UTC 2012"
"2H3WSBRI8IUB3CT90F8S1LB3N9YF3Y","tangerine bagel butter half of avocado juice banana","A2HM35CWB7IIFM","Fruits","A2UFD1I8ZO1V4G","Grains","No","no_agreement","Tue Sep 11 18:24:46 UTC 2012"
"26OAUC26DG67EFW3NW6K8COK4SX5C3","guacamole","A2HM35CWB7IIFM","Fat, Oil and Sweets","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:01:30 UTC 2012"
"29E6NG1FS3NYOXAY7X6Z0ZL2Z0IZLJ","mushrooms pizza","A2HM35CWB7IIFM","Fast-foods","A2ELWPBL46UA0E","Vegetables","No","no_agreement","Tue Sep 11 18:40:24 UTC 2012"
"2QKHECWA6X3YPQBFS8G5SXPTKW1LMP","avocado","A2HM35CWB7IIFM","Fruits","A53VNQRRFQ785","Vegetables","No","no_agreement","Tue Sep 11 18:12:46 UTC 2012"
"2FT49F9SSSHX2FIOFOK5P5F8LD6XTN","egg roles","A2HM35CWB7IIFM","Fast-foods","A3NU1SQPI1NXY4","Meat and Protein","No","no_agreement","Tue Sep 11 18:42:29 UTC 2012"
"2Z2MN9U8P9Y397VWPEUS2YIM2SAVER","shrimp rice chicken mussels eggroll noddles beef  water fried squid shrimp","A3NU1SQPI1NXY4","Meat and Protein","A2ELWPBL46UA0E","Unknown","No","no_agreement","Tue Sep 11 18:14:09 UTC 2012"
"2C88H88MQU6L62AV4ESR5X4AKSYATX","Animal Crackers","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2ELWPBL46UA0E","Fat, Oil and Sweets","No","no_agreement","Tue Sep 11 18:13:00 UTC 2012"
"24ASCXKNQY2RDXJ6VVMEBHR0M30P0F","tortilla wraps","A3NU1SQPI1NXY4","Fast-foods","A2BERTY629PZDT","Grains","No","no_agreement","Tue Sep 11 17:55:41 UTC 2012"
"22OVCPWZ9RNDXWNVTOYSV3DTI3JQBT","tahini","A3NU1SQPI1NXY4","Cereal Grains and Pasta","A2HM35CWB7IIFM","Fat, Oil and Sweets","No","no_agreement","Tue Sep 11 18:04:56 UTC 2012"
"2SKYU98JHSTLCHK077A9QOBJGSADPX","arepa with cheese","A2HM35CWB7IIFM","Dairy","A2BERTY629PZDT","Grains","No","no_agreement","Tue Sep 11 19:02:44 UTC 2012"
"2B8IHPCGJ2D2222WXT80RPPSKB3930","quinoa","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2UFD1I8ZO1V4G","Grains","No","no_agreement","Tue Sep 11 18:32:47 UTC 2012"
"2P4QU6L5OBVCJFQXP01IRF7GWATFY4","ketchup","A2HM35CWB7IIFM","Unknown","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:12:01 UTC 2012"
"2C6X7H57DZKPGS3E898DU25LARSB1K","3 minipizzas margherita","A3NU1SQPI1NXY4","Cereal Grains and Pasta","A2HM35CWB7IIFM","Fast-foods","No","no_agreement","Tue Sep 11 18:22:47 UTC 2012"
"2ZRNZW6HEZ6OFIPWZPZ6HGUM4AJPZ7","pop corn","A2HM35CWB7IIFM","Cereal Grains and Pasta","A2UFD1I8ZO1V4G","Grains","No","no_agreement","Tue Sep 11 18:27:48 UTC 2012"
"295QQ7Q67051RYBNJXTTYC1XOP1CWR","tortilla wraps","A3NU1SQPI1NXY4","Fast-foods","A2BERTY629PZDT","Grains","No","no_agreement","Tue Sep 11 18:14:57 UTC 2012"
"2GFR24SMEZZ2NWJMF5L8X9Y3A2FJ2U","bacon","A3NU1SQPI1NXY4","Fat, Oil and Sweets","A2HM35CWB7IIFM","Meat and Protein","No","no_agreement","Tue Sep 11 18:24:57 UTC 2012"
"2BU26DG67D1X49ZFCW3OS2JE3VP8FI","arepa","A3NU1SQPI1NXY4","Cereal Grains and Pasta","A2UFD1I8ZO1V4G","Grains","No","no_agreement","Tue Sep 11 18:33:12 UTC 2012"
"2TX806UFBNFSWUTL7Z050W6NIAY2G9","tortilla wraps","A3NU1SQPI1NXY4","Fast-foods","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:27:33 UTC 2012"
"2RJQP6AUC26DHK6DTTUV8FK0EX392P","fajitas with vegetables","A2HAIY6HUOISQY","Fast-foods","A2HM35CWB7IIFM","Meat and Protein","No","no_agreement","Tue Sep 11 18:28:56 UTC 2012"
"21NUFJ51Y7QEPDEYIOSC0TMOH6AADE","guacamole","A2HM35CWB7IIFM","Fat, Oil and Sweets","A3NU1SQPI1NXY4","Vegetables","No","no_agreement","Tue Sep 11 18:05:00 UTC 2012"
"2DJINMHGYQ4J419BY76MNFOY0RCL81","protein shake","A53VNQRRFQ785","Beverages","A2ELWPBL46UA0E","Meat and Protein","No","no_agreement","Tue Sep 11 18:16:12 UTC 2012"
"2XNR98D8J3VE8ARSLJPCO3MCMHSWGK","toast and cream cheese","A3NU1SQPI1NXY4","Dairy","A1IV0802ICNA0A","Grains","No","no_agreement","Tue Sep 11 17:59:58 UTC 2012"
"2DG2AOO2GMMEH2NGIO3MEIAA41X66S","milo","A2UFD1I8ZO1V4G","Beverages","A2HM35CWB7IIFM","Cereal Grains and Pasta","No","no_agreement","Tue Sep 11 18:32:29 UTC 2012"
"2UHKPFE4EGDHE015D499VZW6JNI8IA","tortilla wrap","A3NU1SQPI1NXY4","Fast-foods","A2HM35CWB7IIFM","Grains","No","no_agreement","Tue Sep 11 18:25:57 UTC 2012"
